Season,T1TeamID,T1Score,T2TeamID,T2Score,Result,T1Seed,T2Seed,SeedDiff
2000,1400,67,1261,72,0,5,4,1
2000,1428,61,1277,73,0,8,1,7
2000,1328,62,1345,66,0,3,6,-3
2000,1246,50,1393,52,0,5,4,1
2000,1268,70,1417,105,0,3,6,-3
2000,1112,59,1458,66,0,1,8,-7
2000,1242,64,1181,69,0,8,1,7
2000,1228,76,1196,93,0,4,5,-1
2000,1326,62,1274,75,0,3,6,-3
2000,1390,53,1314,60,0,1,8,-7
2000,1337,67,1329,75,0,11,3,8
2000,1396,65,1371,67,0,2,10,-8
2000,1163,51,1397,65,0,5,4,1
2000,1153,61,1409,69,0,2,7,-5
2000,1417,56,1235,80,0,6,2,4
2000,1393,58,1277,75,0,4,1,3
2000,1211,66,1345,75,0,10,6,4
2000,1261,48,1458,61,0,4,8,-4
2000,1181,78,1196,87,0,1,5,-4
2000,1397,69,1314,74,0,4,8,-4
2000,1371,66,1329,68,0,10,3,7
2000,1274,71,1409,80,0,6,7,-1
2000,1235,64,1277,75,0,2,1,1
2000,1345,60,1458,64,0,6,8,-2
2000,1329,65,1196,77,0,3,5,-2
2000,1409,55,1314,59,0,7,8,-1
2000,1314,59,1196,71,0,8,5,3
2000,1458,41,1277,53,0,8,1,7
2000,1196,76,1277,89,0,5,1,4
2001,1457,67,1322,71,0,16,16,0
2001,1381,65,1130,68,0,14,3,11
2001,1140,59,1153,84,0,12,5,7
2001,1284,52,1181,95,0,16,1,15
2001,1116,61,1207,63,0,7,10,-3
2001,1458,49,1209,50,0,6,11,-5
2001,1235,57,1214,58,0,2,15,-13
2001,1166,56,1234,69,0,10,7,3
2001,1231,73,1245,77,0,4,13,-9
2001,1221,68,1246,72,0,15,2,13
2001,1206,80,1268,83,0,14,3,11
2001,1208,68,1281,70,0,8,9,-1
2001,1210,62,1386,66,0,8,9,-1
2001,1422,60,1390,89,0,16,1,15
2001,1220,48,1417,61,0,13,4,9
2001,1329,54,1425,69,0,11,6,5
2001,1326,68,1429,77,0,5,12,-7
2001,1183,76,1112,101,0,15,2,13
2001,1448,63,1139,79,0,7,10,-3
2001,1397,63,1150,70,0,8,9,-1
2001,1443,56,1196,69,0,14,3,11
2001,1143,70,1201,82,0,8,9,-1
2001,1438,85,1211,86,0,5,12,-7
2001,1322,54,1228,96,0,16,1,15
2001,1328,68,1232,70,0,4,13,-9
2001,1169,75,1242,99,0,13,4,9
2001,1106,35,1277,69,0,16,1,15
2001,1233,70,1279,72,0,14,3,11
2001,1343,48,1314,70,0,15,2,13
2001,1462,71,1323,83,0,11,6,5
2001,1344,59,1336,69,0,10,7,3
2001,1218,69,1393,79,0,12,5,7
2001,1400,65,1396,79,0,6,11,-5
2001,1245,43,1153,66,0,13,5,8
2001,1281,81,1181,94,0,9,1,8
2001,1214,57,1207,76,0,15,10,5
2001,1234,79,1246,92,0,7,2,5
2001,1209,60,1268,79,0,11,3,8
2001,1386,83,1390,90,0,9,1,8
2001,1429,50,1417,75,0,12,4,8
2001,1130,71,1425,74,0,3,6,-3
2001,1139,52,1112,73,0,10,2,8
2001,1232,68,1211,85,0,13,12,1
2001,1150,61,1228,79,0,9,1,8
2001,1393,58,1242,87,0,5,4,1
2001,1201,65,1277,81,0,9,1,8
2001,1323,56,1279,59,0,6,3,3
2001,1314,74,1336,82,0,2,7,-5
2001,1196,54,1396,75,0,3,11,-8
2001,1417,63,1181,76,0,4,1,3
2001,1207,66,1268,76,0,10,3,7
2001,1153,65,1390,78,0,5,1,4
2001,1246,76,1425,80,0,2,6,-4
2001,1279,56,1112,66,0,3,2,1
2001,1242,64,1228,80,0,4,1,3
2001,1211,62,1277,77,0,12,1,11
2001,1336,72,1396,84,0,7,11,-4
2001,1425,69,1181,79,0,6,1,5
2001,1390,73,1268,87,0,1,3,-2
2001,1228,81,1112,87,0,1,2,-1
2001,1396,62,1277,69,0,11,1,10
2001,1277,61,1112,80,0,1,2,-1
2001,1268,84,1181,95,0,3,1,2
2001,1112,72,1181,82,0,2,1,1
2002,1108,77,1373,81,0,16,16,0
2002,1194,78,1104,86,0,15,2,13
2002,1364,81,1112,86,0,14,3,11
2002,1457,37,1181,84,0,16,1,15
2002,1428,56,1231,75,0,12,5,7
2002,1221,59,1242,70,0,16,1,15
2002,1329,61,1245,69,0,7,10,-3
2002,1434,68,1246,83,0,13,4,9
2002,1274,80,1281,93,0,5,12,-7
2002,1150,63,1323,82,0,9,8,1
2002,1172,64,1326,69,0,13,4,9
2002,1285,62,1332,81,0,15,2,13
2002,1443,68,1390,84,0,9,8,1
2002,1266,69,1409,71,0,5,12,-7
2002,1425,89,1423,93,0,4,13,-9
2002,1337,74,1448,83,0,10,7,3
2002,1211,66,1461,73,0,6,11,-5
2002,1335,75,1143,82,0,11,6,5
2002,1131,52,1153,90,0,16,1,15
2002,1214,67,1163,78,0,15,2,13
2002,1196,82,1166,83,0,5,12,-7
2002,1293,68,1208,85,0,14,3,11
2002,1361,64,1228,93,0,13,4,9
2002,1373,70,1268,85,0,16,1,15
2002,1270,58,1280,70,0,14,3,11
2002,1277,58,1301,69,0,10,7,3
2002,1227,63,1328,71,0,15,2,13
2002,1148,54,1338,71,0,14,3,11
2002,1403,68,1356,76,0,6,11,-5
2002,1130,57,1400,70,0,11,6,5
2002,1279,58,1417,80,0,9,8,1
2002,1385,70,1458,80,0,9,8,1
2002,1218,58,1462,70,0,10,7,3
2002,1461,60,1112,68,0,11,3,8
2002,1323,77,1181,84,0,8,1,7
2002,1423,67,1231,76,0,13,5,8
2002,1390,63,1242,86,0,8,1,7
2002,1104,58,1245,71,0,2,10,-8
2002,1409,82,1246,87,0,12,4,8
2002,1326,67,1281,83,0,4,12,-8
2002,1448,87,1332,92,0,7,2,5
2002,1301,74,1163,77,0,7,2,5
2002,1166,60,1228,72,0,12,4,8
2002,1458,57,1268,87,0,8,1,7
2002,1462,65,1328,78,0,7,2,5
2002,1143,50,1338,63,0,6,3,3
2002,1208,75,1356,77,0,3,11,-8
2002,1280,64,1400,68,0,3,6,-3
2002,1153,101,1417,105,0,1,8,-7
2002,1181,73,1231,74,0,1,5,-4
2002,1338,73,1245,78,0,3,10,-7
2002,1417,73,1281,82,0,8,12,-4
2002,1112,67,1328,88,0,3,2,1
2002,1356,59,1163,71,0,11,2,9
2002,1228,69,1242,73,0,4,1,3
2002,1246,68,1268,78,0,4,1,3
2002,1400,70,1332,72,0,6,2,4
2002,1245,69,1231,81,0,10,5,5
2002,1281,75,1328,81,0,12,2,10
2002,1332,86,1242,104,0,2,1,1
2002,1163,82,1268,90,0,2,1,1
2002,1328,64,1231,73,0,2,5,-3
2002,1242,88,1268,97,0,1,1,0
2002,1231,52,1268,64,0,5,1,4
2003,1411,84,1421,92,0,16,16,0
2003,1436,51,1112,80,0,16,1,15
2003,1272,71,1113,84,0,7,10,-3
2003,1166,73,1141,79,0,6,11,-5
2003,1301,74,1143,76,0,9,8,1
2003,1140,53,1163,58,0,12,5,7
2003,1161,57,1181,67,0,14,3,11
2003,1153,69,1211,74,0,8,9,-1
2003,1443,60,1228,65,0,13,4,9
2003,1429,61,1242,64,0,15,2,13
2003,1221,68,1266,72,0,14,3,11
2003,1356,71,1281,72,0,11,6,5
2003,1454,69,1323,70,0,12,5,7
2003,1354,54,1328,71,0,16,1,15
2003,1360,69,1390,77,0,13,4,9
2003,1173,71,1409,84,0,4,13,-9
2003,1451,74,1458,81,0,12,5,7
2003,1386,63,1120,65,0,7,10,-3
2003,1280,46,1139,47,0,5,12,-7
2003,1358,55,1196,85,0,15,2,13
2003,1104,62,1231,67,0,10,7,3
2003,1237,64,1246,95,0,16,1,15
2003,1122,64,1257,86,0,13,4,9
2003,1423,73,1268,75,0,11,6,5
2003,1160,64,1277,79,0,10,7,3
2003,1335,63,1329,77,0,11,6,5
2003,1447,61,1338,87,0,15,2,13
2003,1261,56,1345,80,0,8,9,-1
2003,1264,65,1393,76,0,14,3,11
2003,1421,61,1400,82,0,16,1,15
2003,1332,58,1428,60,0,8,9,-1
2003,1190,73,1448,76,0,15,2,13
2003,1407,59,1462,71,0,14,3,11
2003,1211,95,1112,96,0,9,1,8
2003,1390,74,1163,85,0,4,5,-1
2003,1141,60,1181,86,0,11,3,8
2003,1113,76,1242,108,0,10,2,8
2003,1281,92,1266,101,0,6,3,3
2003,1228,60,1323,68,0,4,5,-1
2003,1143,65,1328,74,0,8,1,7
2003,1409,60,1458,61,0,13,5,8
2003,1448,62,1120,68,0,2,10,-8
2003,1257,71,1139,79,0,4,12,-8
2003,1428,54,1246,74,0,9,1,8
2003,1462,64,1268,77,0,3,6,-3
2003,1196,46,1277,68,0,2,7,-5
2003,1231,52,1338,74,0,7,2,5
2003,1329,56,1393,68,0,6,3,3
2003,1345,67,1400,77,0,9,1,8
2003,1323,71,1112,88,0,5,1,4
2003,1181,65,1242,69,0,3,2,1
2003,1458,57,1246,63,0,5,1,4
2003,1338,74,1266,77,0,2,3,-1
2003,1268,58,1277,60,0,6,7,-1
2003,1139,54,1328,65,0,12,1,11
2003,1120,78,1393,79,0,10,3,7
2003,1163,78,1400,82,0,5,1,4
2003,1112,75,1242,78,0,1,2,-1
2003,1246,69,1266,83,0,1,3,-2
2003,1328,47,1393,63,0,1,3,-2
2003,1277,76,1400,85,0,7,1,6
2003,1266,61,1242,94,0,3,2,1
2003,1400,84,1393,95,0,1,3,-2
2003,1242,78,1393,81,0,2,3,-1
2004,1250,57,1197,72,0,16,16,0
2004,1356,64,1104,65,0,9,8,1
2004,1436,53,1163,70,0,15,2,13
2004,1173,69,1177,76,0,10,7,3
2004,1106,61,1181,96,0,16,1,15
2004,1434,49,1211,76,0,15,2,13
2004,1196,60,1264,75,0,5,12,-7
2004,1431,83,1268,86,0,13,4,9
2004,1277,66,1305,72,0,7,10,-3
2004,1102,52,1314,63,0,11,6,5
2004,1112,76,1371,80,0,9,8,1
2004,1251,63,1386,82,0,16,1,15
2004,1427,45,1390,71,0,16,1,15
2004,1140,75,1393,80,0,12,5,7
2004,1343,49,1400,66,0,14,3,11
2004,1150,73,1403,76,0,9,8,1
2004,1433,78,1448,79,0,13,4,9
2004,1428,51,1130,58,0,11,6,5
2004,1190,77,1153,80,0,13,4,9
2004,1320,60,1210,65,0,14,3,11
2004,1293,53,1228,72,0,12,5,7
2004,1227,53,1242,78,0,13,4,9
2004,1197,76,1246,96,0,16,1,15
2004,1376,43,1272,59,0,10,7,3
2004,1284,52,1280,85,0,15,2,13
2004,1418,52,1301,61,0,14,3,11
2004,1186,56,1329,75,0,15,2,13
2004,1344,58,1334,66,0,5,12,-7
2004,1416,44,1338,53,0,14,3,11
2004,1449,100,1412,102,0,8,9,-1
2004,1444,58,1435,71,0,11,6,5
2004,1350,64,1458,76,0,11,6,5
2004,1257,70,1462,80,0,10,7,3
2004,1390,67,1104,70,0,1,8,-7
2004,1177,55,1163,72,0,7,2,5
2004,1371,62,1181,90,0,8,1,7
2004,1211,72,1305,91,0,2,10,-8
2004,1403,65,1386,70,0,8,1,7
2004,1268,70,1393,72,0,4,5,-1
2004,1314,75,1400,78,0,6,3,3
2004,1264,80,1448,84,0,12,4,8
2004,1130,54,1210,57,0,6,3,3
2004,1153,68,1228,92,0,4,5,-1
2004,1334,63,1242,78,0,12,4,8
2004,1272,53,1329,70,0,7,2,5
2004,1458,55,1338,59,0,6,3,3
2004,1246,75,1412,76,0,1,9,-8
2004,1301,73,1435,75,0,3,6,-3
2004,1280,74,1462,89,0,2,7,-5
2004,1393,71,1104,80,0,5,8,-3
2004,1435,53,1163,73,0,6,2,4
2004,1338,51,1329,63,0,3,2,1
2004,1448,80,1386,84,0,4,1,3
2004,1228,62,1181,72,0,5,1,4
2004,1305,67,1210,72,0,10,3,7
2004,1412,74,1242,100,0,9,4,5
2004,1400,71,1462,79,0,3,7,-4
2004,1104,71,1163,87,0,8,2,6
2004,1386,62,1329,64,0,1,2,-1
2004,1462,63,1181,66,0,7,1,6
2004,1242,71,1210,79,0,4,3,1
2004,1181,78,1163,79,0,1,2,-1
2004,1329,65,1210,67,0,2,3,-1
2004,1210,73,1163,82,0,3,2,1
2005,1105,69,1324,79,0,16,16,0
2005,1429,53,1112,66,0,14,3,11
2005,1335,65,1130,85,0,13,4,9
2005,1234,64,1153,76,0,10,7,3
2005,1457,64,1211,74,0,14,3,11
2005,1192,55,1228,67,0,16,1,15
2005,1184,64,1246,72,0,15,2,13
2005,1400,57,1305,61,0,8,9,-1
2005,1310,67,1328,84,0,14,3,11
2005,1338,71,1334,79,0,9,8,1
2005,1417,66,1403,78,0,11,6,5
2005,1261,68,1412,82,0,6,11,-5
2005,1431,54,1428,60,0,11,6,5
2005,1151,54,1448,70,0,15,2,13
2005,1285,77,1449,88,0,16,1,15
2005,1166,61,1452,63,0,10,7,3
2005,1104,73,1454,83,0,5,12,-7
2005,1242,63,1137,64,0,3,14,-11
2005,1416,71,1163,77,0,15,2,13
2005,1175,46,1181,57,0,16,1,15
2005,1325,62,1196,67,0,13,4,9
2005,1203,68,1210,80,0,12,5,7
2005,1278,53,1235,64,0,8,9,-1
2005,1418,62,1257,68,0,13,4,9
2005,1330,81,1277,89,0,12,5,7
2005,1390,70,1280,93,0,8,9,-1
2005,1150,63,1301,75,0,7,10,-3
2005,1324,68,1314,96,0,16,1,15
2005,1368,50,1329,63,0,15,2,13
2005,1388,56,1356,65,0,10,7,3
2005,1393,57,1436,60,0,4,13,-9
2005,1307,47,1437,55,0,12,5,7
2005,1320,52,1458,57,0,11,6,5
2005,1412,63,1112,85,0,11,3,8
2005,1305,59,1228,71,0,9,1,8
2005,1153,60,1246,69,0,7,2,5
2005,1211,69,1403,71,0,3,6,-3
2005,1328,58,1428,67,0,3,6,-3
2005,1334,79,1449,97,0,8,1,7
2005,1448,105,1452,111,0,2,7,-5
2005,1130,75,1454,83,0,4,12,-8
2005,1280,55,1181,63,0,9,1,8
2005,1210,54,1257,76,0,5,4,1
2005,1436,61,1277,72,0,13,5,8
2005,1163,62,1301,65,0,2,10,-8
2005,1235,65,1314,92,0,9,1,8
2005,1356,77,1329,85,0,7,2,5
2005,1196,65,1437,76,0,4,5,-1
2005,1137,62,1458,71,0,14,6,8
2005,1329,78,1112,79,0,2,3,-1
2005,1454,63,1228,77,0,12,1,11
2005,1449,79,1257,93,0,1,4,-3
2005,1403,60,1452,65,0,6,7,-1
2005,1428,52,1246,62,0,6,2,4
2005,1181,68,1277,78,0,1,5,-4
2005,1437,66,1314,67,0,5,1,4
2005,1301,56,1458,65,0,10,6,4
2005,1112,89,1228,90,0,3,1,2
2005,1452,85,1257,93,0,7,4,3
2005,1246,88,1277,94,0,2,5,-3
2005,1458,82,1314,88,0,6,1,5
2005,1257,57,1228,72,0,4,1,3
2005,1277,71,1314,87,0,5,1,4
2005,1228,70,1314,75,0,1,1,0
2006,1214,49,1284,71,0,16,16,0
2006,1266,85,1104,90,0,7,10,-3
2006,1334,76,1130,88,0,13,4,9
2006,1380,54,1181,70,0,16,1,15
2006,1375,50,1196,76,0,14,3,11
2006,1423,85,1203,88,0,9,8,1
2006,1462,75,1211,79,0,14,3,11
2006,1102,69,1228,78,0,13,4,9
2006,1361,83,1231,87,0,11,6,5
2006,1233,64,1261,80,0,13,4,9
2006,1305,79,1285,87,0,5,12,-7
2006,1457,61,1397,63,0,15,2,13
2006,1393,58,1401,66,0,5,12,-7
2006,1125,44,1417,78,0,15,2,13
2006,1429,61,1449,75,0,12,5,7
2006,1328,74,1454,82,0,6,11,-5
2006,1371,66,1455,86,0,10,7,3
2006,1458,75,1112,94,0,9,8,1
2006,1242,73,1133,77,0,4,13,-9
2006,1116,55,1137,59,0,8,9,-1
2006,1107,59,1163,72,0,16,1,15
2006,1277,65,1206,75,0,6,11,-5
2006,1320,49,1207,54,0,10,7,3
2006,1412,64,1246,69,0,9,8,1
2006,1331,78,1272,94,0,16,1,15
2006,1143,52,1301,58,0,7,10,-3
2006,1293,65,1314,69,0,14,3,11
2006,1234,63,1322,64,0,3,14,-11
2006,1172,62,1326,70,0,15,2,13
2006,1245,64,1338,79,0,12,5,7
2006,1335,52,1400,60,0,15,2,13
2006,1284,45,1437,58,0,16,1,15
2006,1356,46,1452,64,0,11,6,5
2006,1285,56,1130,69,0,12,4,8
2006,1203,61,1181,74,0,8,1,7
2006,1454,60,1196,82,0,11,3,8
2006,1231,80,1211,90,0,6,3,3
2006,1401,57,1261,58,0,12,4,8
2006,1104,59,1417,62,0,10,2,8
2006,1228,64,1449,67,0,4,5,-1
2006,1397,73,1455,80,0,2,7,-5
2006,1338,66,1133,72,0,5,13,-8
2006,1246,83,1163,87,0,8,1,7
2006,1314,60,1206,65,0,3,11,-8
2006,1326,52,1207,70,0,2,7,-5
2006,1137,56,1272,72,0,9,1,8
2006,1301,54,1400,75,0,10,2,8
2006,1112,78,1437,82,0,8,1,7
2006,1322,54,1452,67,0,14,6,8
2006,1181,54,1261,62,0,1,4,-3
2006,1133,64,1272,80,0,13,1,12
2006,1452,71,1400,74,0,6,2,4
2006,1211,71,1417,73,0,3,2,1
2006,1449,92,1163,98,0,5,1,4
2006,1207,53,1196,57,0,7,3,4
2006,1455,55,1206,63,0,7,11,-4
2006,1130,59,1437,60,0,4,1,3
2006,1400,60,1261,70,0,2,4,-2
2006,1272,45,1417,50,0,1,2,-1
2006,1437,62,1196,75,0,1,3,-2
2006,1163,84,1206,86,0,1,11,-10
2006,1206,58,1196,73,0,11,3,8
2006,1261,45,1417,59,0,4,2,2
2006,1417,57,1196,73,0,2,3,-1
2007,1197,69,1310,77,0,16,16,0
2007,1403,75,1130,84,0,10,7,3
2007,1330,46,1139,57,0,12,5,7
2007,1125,55,1207,80,0,15,2,13
2007,1211,57,1231,70,0,10,7,3
2007,1390,58,1257,78,0,11,6,5
2007,1172,70,1268,82,0,13,4,9
2007,1266,49,1277,61,0,8,9,-1
2007,1184,65,1314,86,0,16,1,15
2007,1148,57,1326,78,0,16,1,15
2007,1460,58,1338,79,0,14,3,11
2007,1335,52,1401,68,0,14,3,11
2007,1451,42,1417,70,0,15,2,13
2007,1181,77,1433,79,0,6,11,-5
2007,1203,44,1435,77,0,11,6,5
2007,1331,54,1450,70,0,14,3,11
2007,1140,77,1462,79,0,8,9,-1
2007,1238,69,1196,112,0,16,1,15
2007,1310,67,1242,107,0,16,1,15
2007,1437,58,1246,67,0,9,8,1
2007,1317,58,1272,73,0,15,2,13
2007,1166,71,1305,77,0,10,7,3
2007,1275,56,1332,58,0,14,3,11
2007,1112,63,1345,72,0,8,9,-1
2007,1221,51,1356,61,0,13,4,9
2007,1253,86,1397,121,0,12,5,7
2007,1308,67,1400,79,0,13,4,9
2007,1210,63,1424,67,0,10,7,3
2007,1116,60,1425,77,0,12,5,7
2007,1107,57,1438,84,0,13,4,9
2007,1228,52,1439,54,0,12,5,7
2007,1323,64,1457,74,0,6,11,-5
2007,1394,63,1458,76,0,15,2,13
2007,1268,59,1139,62,0,4,5,-1
2007,1130,55,1207,62,0,7,2,5
2007,1277,67,1314,81,0,9,1,8
2007,1462,71,1326,78,0,9,1,8
2007,1433,79,1338,84,0,11,3,8
2007,1257,69,1401,72,0,6,3,3
2007,1231,49,1417,54,0,7,2,5
2007,1450,74,1435,78,0,3,6,-3
2007,1345,67,1196,74,0,9,1,8
2007,1246,76,1242,88,0,8,1,7
2007,1305,62,1272,78,0,7,2,5
2007,1457,61,1332,75,0,11,3,8
2007,1439,48,1356,63,0,5,4,1
2007,1438,74,1397,77,0,4,5,-1
2007,1458,68,1424,74,0,2,7,-5
2007,1400,68,1425,87,0,4,5,-1
2007,1356,58,1242,61,0,4,1,3
2007,1401,64,1272,65,0,3,2,1
2007,1397,84,1326,85,0,5,1,4
2007,1338,55,1417,64,0,3,2,1
2007,1139,57,1196,65,0,5,1,4
2007,1435,65,1207,66,0,6,2,4
2007,1425,64,1314,74,0,5,1,4
2007,1424,72,1332,76,0,7,3,4
2007,1272,76,1326,92,0,2,1,1
2007,1242,55,1417,68,0,1,2,-1
2007,1332,77,1196,85,0,3,1,2
2007,1314,84,1207,96,0,1,2,-1
2007,1417,66,1196,76,0,2,1,1
2007,1207,60,1326,67,0,2,1,1
2007,1326,75,1196,84,0,1,1,0
2008,1164,60,1291,69,0,16,16,0
2008,1125,70,1181,71,0,15,2,13
2008,1340,61,1242,85,0,16,1,15
2008,1425,67,1243,80,0,6,11,-5
2008,1246,66,1266,74,0,11,6,5
2008,1396,61,1277,72,0,12,5,7
2008,1206,50,1323,68,0,12,5,7
2008,1331,63,1338,82,0,13,4,9
2008,1124,79,1345,90,0,11,6,5
2008,1165,53,1390,77,0,14,3,11
2008,1140,62,1401,67,0,8,9,-1
2008,1290,29,1417,70,0,16,1,15
2008,1245,58,1424,71,0,9,8,1
2008,1457,40,1450,71,0,13,4,9
2008,1112,65,1452,75,0,10,7,3
2008,1168,56,1458,71,0,14,3,11
2008,1208,61,1462,73,0,14,3,11
2008,1231,72,1116,86,0,8,9,-1
2008,1375,61,1139,81,0,10,7,3
2008,1211,76,1172,82,0,7,10,-3
2008,1420,47,1207,66,0,15,2,13
2008,1129,61,1257,79,0,14,3,11
2008,1426,63,1272,87,0,16,1,15
2008,1388,64,1274,78,0,10,7,3
2008,1332,69,1280,76,0,9,8,1
2008,1291,74,1314,113,0,16,1,15
2008,1386,64,1328,72,0,11,6,5
2008,1163,69,1360,70,0,4,13,-9
2008,1435,62,1373,83,0,4,13,-9
2008,1110,57,1397,72,0,15,2,13
2008,1122,54,1400,74,0,15,2,13
2008,1155,69,1437,75,0,5,12,-7
2008,1179,99,1443,101,0,5,12,-7
2008,1424,56,1242,75,0,8,1,7
2008,1338,54,1277,65,0,4,5,-1
2008,1266,81,1390,82,0,6,3,3
2008,1401,49,1417,51,0,9,1,8
2008,1323,41,1450,61,0,5,4,1
2008,1181,67,1452,73,0,2,7,-5
2008,1243,55,1458,72,0,11,3,8
2008,1345,78,1462,85,0,6,3,3
2008,1207,70,1172,74,0,2,10,-8
2008,1328,48,1257,78,0,6,3,3
2008,1280,74,1272,77,0,8,1,7
2008,1116,77,1314,108,0,9,1,8
2008,1139,71,1397,76,0,7,2,5
2008,1274,72,1400,75,0,7,2,5
2008,1373,72,1437,84,0,13,12,1
2008,1360,63,1443,72,0,13,12,1
2008,1397,60,1257,79,0,2,3,-1
2008,1450,47,1314,68,0,4,1,3
2008,1443,78,1417,88,0,12,1,11
2008,1452,75,1462,79,0,7,3,4
2008,1458,56,1172,73,0,3,10,-7
2008,1437,57,1242,72,0,12,1,11
2008,1277,74,1272,92,0,5,1,4
2008,1390,62,1400,82,0,3,2,1
2008,1257,73,1314,83,0,3,1,2
2008,1462,57,1417,76,0,3,1,2
2008,1172,57,1242,59,0,10,1,9
2008,1400,67,1272,85,0,2,1,1
2008,1314,66,1242,84,0,1,1,0
2008,1417,63,1272,78,0,1,1,0
2008,1272,68,1242,75,0,1,1,0
2009,1106,43,1287,58,0,16,16,0
2009,1151,47,1163,103,0,16,1,15
2009,1127,62,1181,86,0,15,2,13
2009,1103,64,1211,77,0,13,4,9
2009,1139,71,1261,75,0,9,8,1
2009,1143,71,1268,84,0,7,10,-3
2009,1169,70,1272,81,0,15,2,13
2009,1155,59,1276,62,0,7,10,-3
2009,1347,58,1314,101,0,16,1,15
2009,1288,54,1328,82,0,15,2,13
2009,1320,56,1345,61,0,12,5,7
2009,1278,62,1400,76,0,10,7,3
2009,1140,66,1401,79,0,8,9,-1
2009,1433,64,1417,65,0,11,6,5
2009,1110,67,1437,80,0,14,3,11
2009,1228,72,1443,76,0,5,12,-7
2009,1280,58,1449,71,0,13,4,9
2009,1428,71,1112,84,0,5,12,-7
2009,1396,57,1113,66,0,11,6,5
2009,1448,69,1156,84,0,4,13,-9
2009,1452,60,1173,68,0,6,11,-5
2009,1295,74,1242,84,0,14,3,11
2009,1287,54,1257,74,0,16,1,15
2009,1429,57,1266,58,0,11,6,5
2009,1352,62,1277,77,0,15,2,13
2009,1165,59,1281,78,0,14,3,11
2009,1397,75,1329,77,0,9,8,1
2009,1190,62,1338,72,0,16,1,15
2009,1326,72,1373,74,0,8,9,-1
2009,1372,44,1393,59,0,14,3,11
2009,1130,55,1425,72,0,7,10,-3
2009,1199,59,1458,61,0,5,12,-7
2009,1340,59,1462,77,0,13,4,9
2009,1401,66,1163,92,0,9,1,8
2009,1400,69,1181,74,0,7,2,5
2009,1443,81,1211,83,0,12,4,8
2009,1268,70,1272,89,0,10,2,8
2009,1261,70,1314,84,0,8,1,7
2009,1276,63,1328,73,0,10,2,8
2009,1449,74,1345,76,0,4,5,-1
2009,1417,69,1437,89,0,6,3,3
2009,1156,57,1112,71,0,13,12,1
2009,1173,43,1242,60,0,11,3,8
2009,1373,72,1257,79,0,9,1,8
2009,1425,69,1277,74,0,10,2,8
2009,1266,79,1281,83,0,6,3,3
2009,1329,76,1338,84,0,8,1,7
2009,1113,67,1393,78,0,6,3,3
2009,1458,49,1462,60,0,12,4,8
2009,1345,60,1163,72,0,5,1,4
2009,1272,91,1281,102,0,2,3,-1
2009,1462,55,1338,60,0,4,1,3
2009,1181,54,1437,77,0,2,3,-1
2009,1112,64,1257,103,0,12,1,11
2009,1242,62,1277,67,0,3,2,1
2009,1211,77,1314,98,0,4,1,3
2009,1393,71,1328,84,0,3,2,1
2009,1281,75,1163,82,0,3,1,2
2009,1338,76,1437,78,0,1,3,-2
2009,1257,52,1277,64,0,1,2,-1
2009,1328,60,1314,72,0,2,1,1
2009,1163,73,1277,82,0,1,2,-1
2009,1437,69,1314,83,0,3,1,2
2009,1277,72,1314,89,0,2,1,1
2010,1457,44,1115,61,0,16,16,0
2010,1358,59,1124,68,0,14,3,11
2010,1431,59,1139,77,0,12,5,7
2010,1196,92,1140,99,0,10,7,3
2010,1250,74,1242,90,0,16,1,15
2010,1317,62,1243,82,0,15,2,13
2010,1190,71,1246,100,0,16,1,15
2010,1435,65,1293,66,0,4,13,-9
2010,1285,57,1307,62,0,14,3,11
2010,1424,66,1320,69,0,8,9,-1
2010,1207,83,1325,97,0,3,14,-11
2010,1323,50,1330,51,0,6,11,-5
2010,1350,71,1388,80,0,7,10,-3
2010,1361,59,1397,62,0,11,6,5
2010,1352,70,1437,73,0,15,2,13
2010,1400,80,1448,81,0,8,9,-1
2010,1266,78,1449,80,0,6,11,-5
2010,1257,62,1143,77,0,9,8,1
2010,1396,65,1165,78,0,5,12,-7
2010,1115,44,1181,73,0,16,1,15
2010,1329,59,1210,64,0,7,10,-3
2010,1199,60,1211,67,0,9,8,1
2010,1222,77,1268,89,0,13,4,9
2010,1308,67,1277,70,0,12,5,7
2010,1155,78,1281,86,0,7,10,-3
2010,1364,51,1326,68,0,15,2,13
2010,1324,66,1338,89,0,14,3,11
2010,1373,64,1345,72,0,13,4,9
2010,1436,56,1393,79,0,16,1,15
2010,1429,53,1401,69,0,12,5,7
2010,1288,50,1452,77,0,15,2,13
2010,1459,49,1458,53,0,13,4,9
2010,1278,54,1462,65,0,11,6,5
2010,1330,68,1124,76,0,11,3,8
2010,1293,52,1139,54,0,13,5,8
2010,1140,72,1243,84,0,7,2,5
2010,1448,60,1246,90,0,9,1,8
2010,1242,67,1320,69,0,1,9,-8
2010,1437,68,1388,75,0,2,10,-8
2010,1325,68,1397,83,0,14,6,8
2010,1307,64,1449,82,0,3,11,-8
2010,1458,69,1165,87,0,4,12,-8
2010,1143,53,1181,68,0,8,1,7
2010,1268,83,1277,85,0,4,5,-1
2010,1210,66,1326,75,0,10,2,8
2010,1401,61,1345,63,0,5,4,1
2010,1211,65,1393,87,0,8,1,7
2010,1281,59,1452,68,0,10,2,8
2010,1338,68,1462,71,0,3,6,-3
2010,1393,59,1139,63,0,1,5,-4
